officer_id,officer_name,star,rank,unit,as_of
5396,"MOORE, CHANTELL",2375,SGT,022,2015-09-01
5397,"MOORE, CHAUNCEY",12869,PO,020,2015-09-01
5398,"MOORE, CHRISTOPH",14830,PO,004,2008-12-05
5399,"MOORE, DAVID",14241,PO,124,2015-09-01
5400,"MOORE, GEZELLE",9650,PO,376,2015-09-01
5401,"MOORE, HORACE",,PO,376,2015-09-01
5402,"MOORE, JEFFERY",6312,PO,701,2015-09-01
5403,"MOORE, KENNETH",8651,,,2015-09-01
5404,"MOORE, KENNETH",,PO,020,2015-09-01
5405,"MOORE, LASHAWN",6056,PO,231,2015-11-14
5406,"MOORE, MARCUS",9606,PO,003,2015-09-01
5407,"MOORE, MARIA",12388,PO,001,2015-09-01
5408,"MOORE, NINA",4280,PO,011,2015-09-01
5409,"MOORE, NORMAN",5552,PO,019,2015-09-01
5410,"MOORE, PETER",12068,PO,015,2015-09-01
5411,"MOORE, RONALD",18469,PO,022,2015-09-01
5412,"MOORE, SAMANTHA",13134,PO,166,2015-09-01
5413,"MOORE, TED",16490,PO,019,2015-09-01
5414,"MOORE, TITUS",16838,PO,003,2015-09-01
5415,"MOORE, TRACY",20402,DET,630,2015-09-18
5416,"MOORE-GROSE, MICHELE",20287,DET,620,2015-09-18
5417,"MOOREHEAD, DWAYNE",6612,PO,704,2015-09-18
5418,"MOORE-POWELL, CENTER",2583,,,2015-09-01
5419,"MOORE-POWELL, CENTERIA",2583,SGT,022,2015-09-01
5420,"MORA JR, ANTONIO",13622,PO,009,2015-09-18
5421,"MORA, ABRAHAM",10636,,,2008-12-05
5422,"MORA, MARK",5583,PO,102,2006-05-09
5423,"MORALES JR, ANTHONY",14444,PO,189,2015-03-11
5424,"MORALES JR, NICOLAS",9364,PO,004,2015-03-11
5425,"MORALES, ELLIO",6131,PO,014,2015-03-11
5426,"MORALES, JOSE",14163,PO,025,2006-05-09
5427,"MORALES, JUAN",20741,DET,630,2015-09-18
5428,"MORALES, LEOPOLDO",4779,PO,012,2006-05-09
5429,"MORALES, LINDA",15083,PO,004,2015-09-01
5430,"MORALES, VINCENT",1388,SGT,412,2015-09-01
5431,"MORALES, VINCENT",3228,,,2015-09-01
5432,"MORALES, WILLIAM",15318,PO,025,2015-09-01
5433,"MORALES, YVETTE",4146,PO,025,2015-09-01
5434,"MORAN, JOHN",,,148,2015-09-01
5435,"MORAN, PATRICIA",3357,PO,020,2015-09-01
5436,"MORAN, TERRENCE",13114,PO,006,2015-09-01
5437,"MORAVEC, RICHARD",933,SGT,008,2015-09-01
5438,"MORENO, ANTHONY",19393,,,2015-09-01
5439,"MORENO, ERIC",7940,PO,012,2015-09-01
5440,"MORENO, MICHELLE",13367,PO,231,2015-09-01
5441,"MORENO, NANCY",,PO,016,2015-09-01
5442,"MORENO, RAUL",2223,SGT,017,2015-09-01
5443,"MORENO, ROSENDO",3065,PO,701,2015-09-01
5444,"MORENO, SALVADOR",11837,PO,002,2015-09-01
5445,"MORETH, MICHAEL",837,SGT,024,2015-09-01
5446,"MORGAN JR, KENNETH",11318,PO,004,2015-03-11
5447,"MORGAN, ANDREW",14862,PO,012,2008-12-05
5448,"MORGAN, EDWINA",9254,PO,006,2006-05-09
5449,"MORGAN, JOSEPH",13752,PO,010,2015-09-01
5450,"MORGAN, JULIAN",11826,PO,008,2015-09-01
5451,"MORGAN, NOEL",8714,PO,311,2015-09-01
5452,"MORGAN, TIMOTHY",16846,PO,004,2015-09-01
5452,"MORGAN, TIMOTHY",,,004,2015-09-18
5453,"MORIARTY JR, JAMES",,PO,189,2015-09-01
5454,"MORIARTY, KATHLEEN",20313,DET,630,2015-09-18
5455,"MORIARTY, KEVIN",1208,SGT,020,2015-09-01
5456,"MORIARTY, TIMOTHY",2150,SGT,411,2015-09-01
5457,"MORIARTY, TIMOTHY",19790,,,2015-09-01
5458,"MORIARTY, WILLIAM",6316,PO,050,2015-09-01
5459,"MORIN, TONIA",12111,PO,020,2015-09-01
5460,"MORITZ, RICHARD",11849,PO,020,2015-09-01
5461,"MORLOCK, JONATHAN",15358,PO,006,2015-09-01
5462,"MORONES, IMELDA",4173,PO,022,2015-11-14
5463,"MORRIN, DANIEL",5605,PO,022,2015-09-01
5463,"MORRIN, DANIEL",,,022,2015-09-01
5464,"MORRIS III, SELLES",21220,DET,610,2015-09-01
5465,"MORRIS, BOBBY",10630,,,2015-09-01
5466,"MORRIS, CHRISTOPH",14455,PO,020,2015-09-01
5467,"MORRIS, DANAE",14676,PO,002,2015-09-01
5468,"MORRIS, EDWARD",15747,PO,001,2015-09-01
5469,"MORRIS, LASHON",3974,PO,018,2015-09-01
5470,"MORRIS, RAYSURNET",,,,2015-09-18
5471,"MORRIS, RICHARD",7063,PO,018,2015-09-01
5471,"MORRIS, RICHARD",,,006,2015-09-01
5472,"MORRIS, SHENISE",12081,PO,002,2015-09-01
5473,"MORRIS, SHERMAN",11797,PO,004,2015-09-01
5474,"MORRIS, TERRENCE",16465,PO,019,2015-09-01
5475,"MORRIS, WAUKEESHA",8255,PO,005,2015-09-01
5476,"MORRISON JR, HENRY",15062,PO,006,2015-09-01
5477,"MORRISON, SCOTT",18573,,,2015-09-01
5478,"MORRISON, SCOTT",,PO,215,2015-09-01
5479,"MORRISSEY, ERIN",6232,PO,017,2015-09-01
5480,"MOSI, HANIF",4382,PO,005,2015-09-01
5481,"MOSQUEDA, RAOUL",13662,PO,005,2015-09-18
5482,"MOSQUERA, JOHN",1959,SGT,009,2015-09-01
5483,"MOSS, JOHN",10791,PO,189,2015-09-18
5484,"MOSTOWSKI, RICHARD",12898,PO,003,2015-09-01
5485,"MOTA, LUIS",19989,PO,701,2015-09-01
5486,"MOTA, RICHARD",18285,PO,018,2015-09-01
5487,"MOTHES, JEFFREY",19715,PO,020,2008-12-05
5488,"MOTYKA, JASON",4427,PO,025,2015-09-01
5489,"MOTZNY, JOHN",4213,PO,025,2015-09-01
5490,"MOUNSEF, ELIE",,PO,017,2015-11-14
5491,"MOUSSA, GEORGE",5509,PO,015,2015-09-01
5492,"MOWRY, ERIN",12708,PO,025,2015-09-01
5492,"MOWRY, ERIN",,,376,2015-09-01
5493,"MOY, JOANNE",6528,PO,002,2015-09-01
5494,"MOY, JONATHAN",18360,PO,411,2015-09-01
5495,"MOYA, FRANCISCO",17172,PO,008,2015-09-01
5496,"MOYER, PATRICK",1289,,,2015-09-01
5497,"MOYER, PATRICK",,SGT,018,2015-09-01
5498,"MROCZKOWSKI, KRISTOPHE",5952,PO,015,2015-09-01
5499,"MUDD, MARCUS",14390,FTO,024,2015-09-01
5500,"MUEHLFELDER, JEFFREY",9229,FTO,025,2015-09-01
5501,"MUEHLFELDER, THOMAS",12901,PO,017,2015-09-01
5502,"MUELLER, ERIC",19711,PO,025,2015-09-18
5503,"MUELLER, JACKLYN",14770,PO,006,2008-12-05
5504,"MUELLER, MARK",7919,PO,311,2006-05-09
5505,"MUELLER, MICHAEL",7644,PO,008,2015-09-01
5506,"MUELLER, TODD",15562,PO,312,2015-09-01
5507,"MUENCH, ANTHONY",15125,PO,015,2015-09-18
5508,"MUHAMMAD, ARUSTUS",12020,PO,012,2015-09-18
5509,"MUHAMMAD, EMANUEL",10275,,193,2015-09-01
5510,"MUHAMMAD, KHALIL",960,SGT,189,2015-09-01
5511,"MUHAMMAD, RAHMAN",1856,SGT,620,2015-09-01
5512,"MUHAMMAD, VANESSA",12835,PO,002,2015-09-01
5513,"MUHAMMAD, VANESSA",14638,,,2015-11-14
5514,"MUI, ANDY",7731,PO,008,2015-09-01
5515,"MULCAHY, KEVIN",19640,PO,018,2015-09-01
5516,"MULCAHY, MICHAEL",5381,PO,019,2015-09-01
5517,"MULCHRONE, JOSEPH",13206,PO,010,2015-03-11
5518,"MULDOON, MICHAEL",17658,PO,012,2008-12-05
5519,"MULHEARN JR, JAMES",12494,PO,012,2015-09-18
5520,"MULKERIN, MICHAEL",713,LT,014,2015-09-01
5521,"MULKERRIN, PATRICK",12395,PO,015,2015-09-01
5522,"MULKERRIN, SEAN",17071,PO,313,2015-09-01
5523,"MULLANE, KEVIN",20124,DET,630,2015-09-01
5524,"MULLANE, WILLIAM",415,LT,017,2015-09-18
5525,"MULLANY, DAVID",10886,PO,016,2015-09-01
5526,"MULLEN, ATHENA",2618,SGT,001,2015-09-18
5527,"MULLEN, WILLIAM",12673,,004,2015-09-01
5528,"MULLENIX, CURTIS",962,SGT,142,2015-09-01
5529,"MULLENIX, CURTIS",13704,,,2015-09-18
5530,"MULLIGAN, MARTIN",18442,PO,003,2008-12-05
5531,"MULLINS, STANLEY",,,214,2015-09-01
5532,"MULLINS, TERRENCE",2601,,,2015-09-01
5533,"MULLINS, TERRENCE",,SGT,016,2015-09-01
5534,"MULVEY, JAMES",,,,2015-09-18
5535,"MUNGIA, SAL",,,,2015-09-01
5536,"MUNGUIA, HUMBERTO",7100,PO,011,2015-09-01
5536,"MUNGUIA, HUMBERTO",,,011,2015-09-01
5537,"MUNIZZI, ANTHONY",15447,PO,606,2015-09-18
5538,"MUNOZ JR, CESAR",7013,PO,018,2015-09-01
5539,"MUNOZ, JORGE",13469,PO,015,2015-09-01
5540,"MUNYON, THOMAS",,PO,011,2015-09-01
5541,"MURARSHEED, JAMAL",17146,PO,025,2015-09-01
5542,"MURAWSKI, ALLEN",6468,PO,004,2015-09-01
5543,"MURAWSKI, WILLIAM",20473,DET,610,2015-09-01
5544,"MURDOCH, JASON",9260,PO,019,2008-12-05
5545,"MURILLO, CHERYL",15913,PO,017,2008-12-05
5546,"MURILLO, DAVIS",18710,PO,017,2015-09-01
5547,"MURILLO, VERONICA",9631,PO,213,2015-09-01
5548,"MURPHY, BARTHOLOM",9933,PO,018,2015-09-01
5549,"MURPHY, BARTHOLOM",17790,,153,2015-09-01
5550,"MURPHY, BRANDON",10545,PO,606,2008-12-05
5551,"MURPHY, BRIAN",8469,PO,213,2015-09-01
5552,"MURPHY, BRIAN",10079,,,2015-09-01
5553,"MURPHY, CULLEN",2615,SGT,018,2015-09-01
5554,"MURPHY, CULLEN",20961,,,2015-09-01
5555,"MURPHY, DANIEL",19354,PO,008,2015-09-01
5556,"MURPHY, ERIN",16999,PO,009,2015-09-01
5557,"MURPHY, GERARD",924,SGT,011,2015-09-18
5558,"MURPHY, JOHN",2040,SGT,192,2015-09-01
5559,"MURPHY, JOHN",3297,,,2015-09-01
5560,"MURPHY, JOHNNY",,PO,001,2015-09-01
5561,"MURPHY, KENNETH",4383,PO,005,2015-09-01
5562,"MURPHY, KEVIN",9156,PO,025,2015-09-01
5563,"MURPHY, MARTIN",2212,SGT,393,2015-03-11
5564,"MURPHY, MICHAEL",15504,PO,009,2008-12-05
5565,"MURPHY, MICHELLE",4176,PO,005,2015-09-01
5566,"MURPHY, PATRICIA",10026,,,2015-09-01
5567,"MURPHY, ROBERT",3786,PO,019,2015-09-01
5568,"MURPHY, ROBERT",19556,PO,192,2015-09-01
5569,"MURPHY, ROGER",20681,DET,610,2015-09-01
5570,"MURPHY, TARA",17579,PO,007,2015-09-01
5571,"MURPHY, THOMAS",3829,PO,015,2015-09-01
5572,"MURPHY, TIMOTHY",21293,DET,620,2015-09-01
5573,"MURPHY, WILLIAM",6066,PO,189,2015-09-01
5573,"MURPHY, WILLIAM",,,005,2015-09-18
5574,"MURPHY, WILLIAM",10191,PO,004,2015-09-01
5575,"MURPHY, WILLIAM",12167,PO,007,2015-09-01
5575,"MURPHY, WILLIAM",,,012,2015-09-01
5576,"MURPHY, WILLIAM",17808,PO,002,2015-09-01
5577,"MURRAH, CHRISTOPH",18003,PO,005,2015-09-01
5578,"MURRAY JR, CARY",6653,PO,002,2015-09-01
5579,"MURRAY, BABETTE",3258,PO,003,2015-09-18
5580,"MURRAY, CECIL",20679,,,2015-09-18
5581,"MURRAY, CECIL",,DET,620,2015-09-01
5582,"MURRAY, JAMES",7825,FTO,015,2015-09-18
5583,"MURRAY, JOHN",21128,DET,610,2015-09-01
5584,"MURRAY, KIMBERLY",17490,,,2015-09-18
5585,"MURRAY, PATRICK",16180,PO,001,2015-09-01
5586,"MURRAY, REGINALD",18567,PO,012,2008-12-05
5587,"MURRAY, ROBERT",1896,,,2015-09-01
5588,"MURRAY, ROBERT",16496,PO,008,2015-09-01
5589,"MURRAY, SOLOMON",8692,PO,003,2015-09-01
5590,"MURTAUGH, JOSEPH",6998,PO,004,2015-09-18
5591,"MURZYN, JAN",13091,PO,009,2015-09-01
5592,"MURZYN, MICHAEL",1893,SGT,004,2015-09-01
5593,"MUSCOLINO, ROBERT",937,SGT,121,2015-09-01
5594,"MUSGRAVES, MARICELA",15154,PO,189,2015-09-01
5595,"MUSIAL, ELLIOTT",19416,,,2015-09-18
5595,"MUSIAL, ELLIOTT",,,608,2015-09-01
5596,"MUSIOL, JENNIFER",,PO,650,2015-09-01
5597,"MUSTAFA, AMEEN",16130,PO,003,2008-12-05
5598,"MUSZYNSKY, MICHAEL",1480,SGT,017,2015-03-11
5599,"MUTH, KEVIN",1192,SGT,009,2015-09-01
5599,"MUTH, KEVIN",,,009,2015-09-01
5600,"MUZUPAPPA, JAMES",3175,PO,018,2015-09-01
5600,"MUZUPAPPA, JAMES",,,024,2015-09-01
5601,"MUZUPAPPA, WIOLETTA",14845,PO,114,2015-09-01
5602,"MYLES, NATHANIEL",7937,PO,212,2015-09-01
5603,"MYRICK, STEVEN",17460,PO,006,2015-09-01
5604,"MYSLIWIEC, JASON",,PO,376,2015-09-01
5605,"MYSLIWIEC, MICHAEL",5074,PO,011,2015-09-01
5606,"MYSZKOWSKI, KATHERINE",19813,PO,025,2015-09-01
5607,"NADER, JOHN",8516,PO,019,2015-09-01
5608,"NAGODE, ALFRED",66,CMDR,001,2015-09-18
5609,"NAGY, LISA",5617,,,2015-09-01
5610,"NAJM, SEAN",5088,PO,011,2008-12-05
5611,"NAKOFF, LEN",18974,PO,145,2015-09-01
5612,"NALEWAY, DAVID",367,LT,016,2015-09-01
5613,"NALLS, TERANCE",20797,DET,620,2008-12-05
5613,"NALLS, TERANCE",,,620,2015-09-18
5614,"NALLS, YAKIMBA",14707,PO,005,2015-09-01
5615,"NAPIENTEK JR, RAYMOND",,,,2015-09-18
5616,"NAPOLI, MICHAEL",9560,PO,213,2015-09-01
5617,"NAPOLITANO, ANDREW",8892,PO,018,2015-09-01
5617,"NAPOLITANO, ANDREW",,,018,2015-09-01
5618,"NARD, TIFFANY",16972,PO,018,2015-09-01
5619,"NASADOWSKI, ADAM",4127,PO,022,2015-09-01
5620,"NASH, ANDRE",8049,PO,002,2015-03-11
5621,"NASH, LASHONDA",10970,PO,006,2008-12-05
5622,"NASH, MARK",4836,PO,313,2015-09-18
5623,"NASH, PATRICK",4624,PO,009,2015-09-01
5624,"NASH, THOMAS",12029,PO,376,2006-05-09
5625,"NASSER, STEPHEN",3337,,,2015-09-01
5626,"NASSER, STEPHEN",,PO,376,2015-09-01
5627,"NASZKE JR, SIGMUND",,,376,2015-09-01
5628,"NATELSON, DAVID",719,LT,005,2008-12-05
5629,"NAUGHTON, PATRICK",11775,PO,213,2015-09-01
5630,"NAUMOV, EDUARD",19420,PO,015,2015-09-01
5631,"NAVA, JOEL",11505,PO,007,2015-09-01
5632,"NAVARRETE, MARTIN",10084,PO,543,2015-09-01
5633,"NAVARRO, ALVARO",19209,PO,014,2015-09-01
5634,"NAVARRO, KEVIN",45,CMDR,004,2015-09-01
5635,"NAVARRO, OSCAR",6059,PO,010,2015-09-01
5636,"NAVEZ, PETAIN",19113,PO,024,2015-09-18
5637,"NAZARIO, THERESA",16221,PO,376,2015-09-01
5638,"NEAL, ANDREW",18510,PO,025,2015-09-01
5639,"NEAL, EDGAR",,PO,005,2015-09-01
5640,"NEALS, GERALD",8186,,,2015-09-01
5641,"NEALS, GERALD",20771,DET,620,2015-09-01
5642,"NEBERIEZA, ANDREW",11041,,,2015-09-01
5643,"NEBERIEZA, ANDREW",11129,PO,011,2015-09-01
5644,"NEBERIEZA, DAVID",5125,PO,312,2015-09-01
5645,"NEEDLEMAN, ROBERT",17666,PO,015,2015-09-01
5646,"NEGRETE JR, JERRY",812,SGT,010,2015-09-01
5647,"NEGRON, JOSEPH",5537,PO,006,2015-03-11
5648,"NEIGHBORS, SHANEICE",10328,PO,004,2008-12-05
5649,"NELLI, PATRICIA",1104,,,2015-09-01
5650,"NELLIGAN, CHRIS",21281,,,2015-09-01
5651,"NELLUM BRADLE, JAMAY",14282,PO,015,2015-09-01
5652,"NELSON, GUY",4066,PO,384,2015-09-18
5653,"NELSON, KIMBERLY",12154,PO,006,2015-09-01
5654,"NELSON, MATTHEW",19157,PO,009,2015-09-01
5655,"NELSON, RICHARD",16798,PO,001,2015-09-01
5656,"NELSON, YOLANDA",14616,PO,006,2015-09-01
5657,"NELSON-JONES, NEDRA",2389,SGT,312,2008-12-05
5658,"NEMCOVIC, JOSEPH",1794,SGT,001,2015-09-01
5659,"NEMES, KEVIN",,SGT,016,2015-09-01
5660,"NEMICKAS, VIDAS",20656,,014,2015-09-01
5661,"NERE, CHRISTINE",,DET,650,2015-09-01
5662,"NERIS, LOURDES",875,SGT,011,2015-11-14
5663,"NESBARY, JEROME",7211,PO,005,2015-09-01
5664,"NESIS, DANIEL",3329,PO,051,2015-09-01
5665,"NESTAD, MICHAEL",11303,,,2015-09-01
5666,"NESTOROWICZ, PIOTR",16883,PO,017,2015-09-01
5667,"NETZKY, DANIEL",7786,PO,014,2015-09-01
5668,"NEW, ANGELO",16819,PO,006,2015-09-01
5669,"NEWBERN, WILLIAM",10230,PO,022,2015-09-18
5670,"NEWELL, GEORGE",9816,PO,022,2008-12-05
5671,"NEWELL, TYRONE",15328,PO,019,2015-03-11
5672,"NEWMAN, JILL",16481,PO,009,2015-09-01
5673,"NEWMAN, RONALD",6622,PO,004,2015-09-01
5674,"NEWMAN, VICTOR",6517,PO,002,2015-09-01
5674,"NEWMAN, VICTOR",,,125,2015-09-01
5674,"NEWMAN, VICTOR",,,005,2015-09-01
5675,"NEWSOME, JONATHAN",4786,PO,007,2015-09-18
5676,"NEWTON, MICHAEL",8581,PO,003,2015-09-01
5677,"NEYLON, TIMOTHY",14722,PO,376,2015-09-01
5678,"NICEZYPORUK, JOHN",14461,PO,015,2015-09-01
5679,"NICHOLS JR, DOUGLAS",12415,PO,002,2015-09-01
5680,"NICHOLS, JAMES",17088,FTO,006,2015-09-18
5681,"NICHOLS, JOHN",5979,PO,002,2015-09-18
5682,"NICHOLSON, MISTY",15307,PO,161,2015-09-01
5683,"NICOL, EDWARD",2376,SGT,022,2015-09-18
5684,"NICPON, ANTHONY",16886,PO,211,2015-09-01
5685,"NIEDZWIECKI, GEORGE",15714,PO,011,2015-09-01
5686,"NIELSON, AMY",13263,,704,2015-09-18
5687,"NIETO, CESAR",7220,PO,002,2015-09-01
5688,"NIEVES, JASON",15878,PO,003,2008-12-05
5689,"NIEVES, LOURDES",10939,PO,014,2015-03-11
5690,"NIEZABITOWSKI, PAUL",8188,,608,2015-09-01
5691,"NIGRO, DAVID",9877,,608,2015-09-01
5691,"NIGRO, DAVID",,,608,2015-09-18
5692,"NIGRO, RICK",2377,,,2015-09-01
5693,"NIKIN, DRAGAN",9557,PO,193,2015-09-01
5694,"NIKOLAKAKIS, DIMITRIOS",15183,PO,020,2015-09-01
5695,"NIKSIC, CAMIL",18999,PO,016,2015-09-18
5696,"NIMOCKS, MARLON",10291,PO,051,2015-09-01
5696,"NIMOCKS, MARLON",,,123,2015-09-01
5697,"NOCEDA, ROBERT",9274,PO,006,2015-09-18
5698,"NOLAN, CASEY",18256,FTO,025,2015-09-01
5699,"NOLAN, MICHAEL",,DET,079,2008-12-05
5700,"NOLAN, TIMOTHY",20171,DET,603,2006-05-09
5701,"NOMELLINI, MATTHEW",2944,PO,124,2015-09-01
5702,"NORADIN, ANTHONY",21252,DET,630,2015-09-01
5703,"NORBERG, THOMAS",13402,PO,017,2015-09-18
5703,"NORBERG, THOMAS",,,017,2008-12-05
5704,"NOREN, ANDREW",,,,2015-09-01
5705,"NORIEGA, SELENE",6243,PO,011,2015-09-01
5706,"NORMAN, DAVID",3719,PO,002,2015-09-01
5707,"NORMAND, MATTHEW",5722,PO,167,2015-09-01
5708,"NORRIS, TERRENCE",16143,PO,009,2015-09-01
5709,"NORTHCROSS, CARRESSA",18292,PO,022,2015-09-01
5710,"NORWAY, RONALD",6797,PO,189,2015-09-01
5711,"NORWOOD II, JAMES",15287,PO,376,2015-09-01
5712,"NOSEK, JEFFREY",13533,PO,007,2015-09-01
5713,"NOTO, DENNIS",12816,PO,022,2015-09-01
5714,"NOTTOLI, MARK",988,SGT,004,2015-09-01
5714,"NOTTOLI, MARK",,,003,2015-09-01
5715,"NOVA, MIGUEL",4926,PO,001,2015-09-01
5716,"NOVAKOVIC, VLADAN",15801,PO,145,2008-12-05
5717,"NOVALEZ, ANGEL",1879,SGT,124,2006-05-09
5718,"NOVALEZ, LUIS",18415,PO,018,2015-03-11
5719,"NOVEMBER, KERRY",7647,,,2008-12-05
5720,"NOVOTNY, RICHARD",,,,2015-09-01
5721,"NOVY, WAYNE",2733,PO,213,2006-05-09
5722,"NOWACKI, MICHAEL",2373,SGT,017,2008-12-05
5723,"NOWAK, JARED",9632,PO,313,2015-03-11
5723,"NOWAK, JARED",,,009,2015-11-14
5724,"NOWAK, MATTHEW",8258,PO,011,2015-11-14
5725,"NOWAK, SLAWOMIR",12930,PO,003,2015-09-01
5726,"NOWAKOWSKI JR, GERALD",3536,PO,009,2015-09-01
5727,"NOWELLS, YOLANDA",5511,PO,211,2015-09-01
5728,"NOWICKI, STEVEN",14219,PO,606,2015-09-01
5729,"NOWIK, JOHN",11210,PO,014,2015-09-01
5730,"NUNES, BRIAN",19570,PO,007,2015-09-01
5731,"NUNEZ, ANA",12147,PO,019,2015-09-01
5732,"NUNEZ, CHRISTIAN",15160,PO,025,2015-09-01
5733,"NUNEZ, DANIEL",19811,PO,189,2015-09-01
5733,"NUNEZ, DANIEL",,,189,2015-09-01
5734,"NUNEZ, GLORIA",6002,PO,007,2015-09-01
5735,"NUNEZ, LINDA",7185,PO,376,2015-09-01
5736,"NUNEZ, MAYDA",7257,PO,020,2015-09-01
5737,"NUNEZ, NICHOLAS",13672,PO,010,2015-03-11
5738,"NUNEZ, REYNALDO",5259,FTO,009,2008-12-05
5739,"NUSH, CHAD",,PO,007,2006-05-09
5740,"NUTILE, LAURA",6770,PO,024,2015-09-01
5741,"NUTILE, RYAN",19783,PO,011,2015-03-11
5742,"NWAGWU, ENYINNAYA",7099,PO,006,2008-12-05
5743,"NYKIEL, CRAIG",18578,PO,025,2015-03-11
5744,"NYTKO, ZENIA",18005,PO,376,2008-12-05
5745,"O BOYLE, PATRICK",15295,PO,412,2015-09-01
5746,"O BOYLE, THOMAS",16112,,341,2015-09-18
5747,"O BRIEN, AMIE",16540,PO,014,2015-09-01
5748,"O BRIEN, DANIEL",4921,PO,189,2015-03-11
5749,"O BRIEN, DENNIS",1383,SGT,312,2008-12-05
5750,"O BRIEN, JEANNETTE",18406,PO,001,2015-09-01
5751,"O BRIEN, JOHN",18604,PO,015,2015-09-01
5752,"O BRIEN, MARIKAY",14739,PO,213,2015-09-01
5753,"O BRIEN, RORY",7818,,,2015-09-01
5754,"O BRIEN, THOMAS",795,LT,050,2015-09-01
5755,"O BRIEN, THOMAS",12964,PO,005,2015-09-01
5756,"O BRIEN, TIMOTHY",20034,,610,2008-12-05
5757,"O BRIEN, TIMOTHY",21797,DET,630,2015-09-18
5758,"O BRIEN, WILLIAM",9564,PO,014,2015-03-11
5759,"O CALLAGHAN, JOHN",258,LT,024,2015-09-01
5760,"O CALLAGHAN, JOHN",8489,PO,016,2015-09-01
5761,"O CALLAGHAN, KEVIN",10534,PO,024,2015-09-01
5762,"O CARROLL, RANDI",2270,SGT,008,2015-09-01
5763,"O CONNELL, ROBERT",9032,PO,701,2015-03-11
5764,"O CONNELL, VINCENT",,PO,019,2006-05-09
5765,"O CONNOR, ALPHONSUS",8002,PO,311,2015-03-11
5766,"O CONNOR, BRIAN",2383,SGT,022,2015-09-18
5767,"O CONNOR, DANIEL",1251,SGT,121,2015-03-11
5768,"O CONNOR, DANIEL",12500,,,2015-03-11
5769,"O CONNOR, JOHN",11380,PO,009,2006-05-09
5769,"O CONNOR, JOHN",,,009,2015-09-01
5770,"O CONNOR, MARK",2384,SGT,121,2015-09-01
5771,"O CONNOR, PAMELA",,PO,009,2015-09-01
5772,"O CONNOR, PATRICK",18395,PO,022,2008-12-05
5773,"O CONNOR, SHEILA",19338,PO,025,2015-03-11
5774,"O CONNOR, THOMAS",1085,,,2015-09-01
5775,"O DONNELL, DANIEL",1927,SGT,009,2015-09-01
5776,"O DONNELL, EILEEN",20504,DET,630,2008-12-05
5777,"O DONNELL, JAMES",13,CMDR,008,2015-09-01
5778,"O DONNELL, JOHN",4425,PO,189,2015-09-18
5779,"O DONNELL, JOHN",4626,PO,007,2008-12-05
5780,"O DONNELL, JOHNNY",2018,SGT,025,2015-03-11
5781,"O DONNELL, MICHAEL",19734,,006,2015-09-01
5782,"O DONNELL, MICHAEL",20629,DET,630,2015-09-01
5783,"O DONNELL, WESLENE",2167,SGT,011,2015-09-01
5784,"O DONOVAN, PATRICK",20234,DET,193,2015-09-01
5785,"O FLAHERTY, MARTIN",19616,PO,018,2015-09-01
5786,"O GRADY, AILEEN",20497,DET,630,2015-09-01
5787,"O GRADY, JAMES",,CMDR,011,2015-09-01
5788,"O GRADY, MICHAEL",12504,PO,025,2015-09-01
5789,"O GRADY, THOMAS",2035,,,2015-09-01
5790,"O GRADY, TIMOTHY",,PO,019,2015-09-01
5791,"O HAGAN, DANIEL",19174,PO,413,2015-09-01
5792,"O HARA, JOSEPH",19580,PO,001,2015-09-01
5793,"O HARA, MARK",8699,PO,004,2015-09-01
5794,"O HARA, MARK",13879,,,2015-09-18
5795,"O HARA, TIMOTHY",7010,PO,025,2015-09-01
5796,"O KANE, DOMNAILL",12802,,,2015-09-01
5797,"O KEEFE, SHEILA",,PO,019,2015-09-18
5798,"O LEARY, BRIAN",2137,SGT,004,2015-09-18
5798,"O LEARY, BRIAN",,,004,2015-09-01
5799,"O LEARY, RITA",,DET,630,2015-09-18
5800,"O MALLEY, GERALD",17187,PO,189,2015-09-01
5801,"O MALLEY, MICHAEL",1954,SGT,004,2015-09-01
5802,"O NEAL, RICKY",2269,SGT,393,2015-09-01
5803,"O NEILL, EDWARD",9264,PO,006,2008-12-05
5804,"O NEILL, MAURA",15570,,,2015-09-18
5805,"O NEILL, ROBERT",2063,,022,2015-09-01
5806,"O REILLY, SHANNON",4049,PO,019,2015-09-01
5807,"O ROURKE, DENIS",8905,PO,020,2015-09-01
5808,"O SHAUGHNESSY, JENNIF",16499,,,2015-09-01
5809,"O SHAUGHNESSY, JENNIFER",16499,PO,001,2015-09-01
5810,"O SHEA, COLIN",18776,PO,007,2015-11-14
5811,"O SHEA, DANIEL",27,Cpt,111,2015-09-01
5812,"O SHEA, DANIEL",962,,189,2015-09-01
5813,"O SHEA, LORIE",977,SGT,007,2015-09-01
5814,"O SULLIVAN, SEAN",1115,SGT,010,2015-09-01
5815,"O SUOJI, ERIC",19693,PO,003,2015-09-01
5816,"O TOOLE, DANIEL",1522,SGT,007,2015-09-01
5817,"O TOOLE, DANIEL",15346,,,2015-09-01
5818,"OAKES, KEVIN",178,LT,004,2015-09-01
5819,"OAKES, THOMAS",9675,PO,009,2015-09-01
5820,"OAKS, KAREN",11108,PO,003,2015-09-01
5821,"OAKS, KAREN",,,,2008-12-05
5822,"OATES, TIMOTHY",15782,PO,006,2015-03-11
5823,"OATIS, FARD",6301,PO,712,2015-11-14
