officer_id,crid,gender,race,race_edit,star,birth_year
9221,1049448,M,BLACK,Black,15715,
9258,1049448,M,BLACK,Black,1901,
9307,1049448,M,WHITE,White,1144,
9445,1049448,M,WHITE,White,1394,
9449,1049448,M,WHITE,White,1930,
424,1049457,M,WHITE,White,10827,
9278,1049461,F,WHITE,White,,
7485,1049488,M,BLACK,Black,10311,
6246,1049494,M,BLACK,Black,16006,
1623,1049532,M,BLACK,Black,1036,
1871,1049532,F,SPANISH (DO NOT USE),Hispanic,12892,
3882,1049532,F,BLACK,Black,8704,
5437,1049532,M,WHITE,White,933,
9439,1049532,F,SPANISH (DO NOT USE),Hispanic,5145,
3548,1049552,M,BLACK,Black,19636,
5184,1049552,M,BLACK,Black,4438,
7591,1049552,F,WHITE,White,5250,
9453,1049569,M,WHITE,White,,
979,1049584,M,SPANISH (DO NOT USE),Hispanic,16858,
382,1049586,M,WHITE,White,6772,
8525,1049636,M,BLACK,Black,334,
9346,1049636,F,BLACK,Black,430,
8622,1049659,M,BLACK,Black,19352,
9123,1049659,F,WHITE,White,,
9410,1049659,F,BLACK,Black,,
9659,1049659,M,BLACK,Black,,
4251,1049687,F,WHITE,White,3171,
6513,1049687,M,WHITE,White,1775,
3544,1049697,M,WHITE,White,18699,
4779,1049700,M,BLACK,Black,7516,
1533,1049735,M,WHITE,White,7569,
1860,1049735,M,SPANISH (DO NOT USE),Hispanic,14421,
2961,1049735,M,WHITE,White,11571,
5923,1049735,M,WHITE,White,2535,
5170,1049739,M,BLACK,Black,11969,
9306,1049740,M,SPANISH (DO NOT USE),Hispanic,10624,
2105,1049763,M,WHITE,White,5761,
2286,1049763,F,WHITE,White,2559,
4347,1049779,M,SPANISH (DO NOT USE),Hispanic,17286,
5414,1049779,M,BLACK,Black,16838,
4626,1049799,M,WHITE,White,4202,
7241,1049813,M,WHITE,White,897,
2280,1049819,M,WHITE,White,18639,
3387,1049819,F,WHITE,White,9568,
3761,1049819,M,ASIAN/PACIFIC ISLANDER,Asian,2408,
6990,1049819,M,WHITE,White,579,
3527,1049834,F,BLACK,Black,11323,
8474,1049834,F,BLACK,Black,16739,
9570,1049836,F,WHITE,White,9467,
411,1049850,F,SPANISH (DO NOT USE),Hispanic,5795,
8210,1049853,F,SPANISH (DO NOT USE),Hispanic,7977,
2014,1049892,M,WHITE,White,14756,
3000,1049892,M,BLACK,Black,15855,
4815,1049892,F,WHITE,White,2064,
3069,1049910,M,WHITE,White,5326,
6044,1049910,F,WHITE,White,7259,
6294,1049910,M,WHITE,White,17297,
8535,1049931,M,BLACK,Black,10887,
1135,1049993,M,WHITE,White,8430,
5967,1049993,M,WHITE,White,15324,
9703,1049997,F,WHITE,White,,
4920,1050011,M,BLACK,Black,13266,
5859,1050013,F,WHITE,White,6247,
246,1050032,F,SPANISH (DO NOT USE),Hispanic,6987,
2718,1050032,M,WHITE,White,8667,
2869,1050032,M,SPANISH (DO NOT USE),Hispanic,4653,
3349,1050032,M,SPANISH (DO NOT USE),Hispanic,6661,
8038,1050032,M,SPANISH (DO NOT USE),Hispanic,20458,
8173,1050032,M,SPANISH (DO NOT USE),Hispanic,16820,
9432,1050032,F,BLACK,Black,6032,
5298,1050042,M,WHITE,White,13113,
8468,1050042,M,WHITE,White,20493,
9054,1050042,M,SPANISH (DO NOT USE),Hispanic,19262,
0,1050074,M,BLACK,Black,,
3781,1050081,F,BLACK,Black,17652,
4120,1050081,M,BLACK,Black,17118,
6117,1050081,M,BLACK,Black,11773,
7152,1050081,M,BLACK,Black,9389,
8434,1050081,M,BLACK,Black,9743,
6004,1050085,M,WHITE,White,15680,
7407,1050085,M,BLACK,Black,1194,
4934,1050107,F,BLACK,Black,18006,
6300,1050107,M,BLACK,Black,19275,
9554,1050138,M,SPANISH (DO NOT USE),Hispanic,,
5189,1050139,M,WHITE,White,3410,
2647,1050142,F,WHITE,White,6177,
7694,1050142,M,WHITE,White,19743,
5586,1050154,M,BLACK,Black,18567,
2368,1050156,M,BLACK,Black,12773,
8093,1050156,M,WHITE,White,1724,
1302,1050160,M,ASIAN/PACIFIC ISLANDER,Asian,16322,
5270,1050175,M,WHITE,White,19497,
3344,1050193,M,SPANISH (DO NOT USE),Hispanic,1308,
1761,1050256,M,BLACK,Black,17141,
6254,1050256,M,BLACK,Black,2791,
8376,1050261,F,BLACK,Black,15891,
2696,1050264,M,BLACK,Black,1440,
7726,1050264,M,WHITE,White,414,
9241,1050285,M,WHITE,White,4217,
4039,1050290,F,WHITE,White,1302,
9520,1050290,M,SPANISH (DO NOT USE),Hispanic,17283,
379,1050298,F,BLACK,Black,12220,
8994,1050298,F,WHITE,White,19669,
2293,1050312,M,WHITE,White,17188,
3153,1050330,M,WHITE,White,6448,
9254,1050334,F,SPANISH (DO NOT USE),Hispanic,,
9496,1050338,M,WHITE,White,16350,
0,1050340,M,WHITE,White,,
1177,1050341,M,SPANISH (DO NOT USE),Hispanic,14459,
8875,1050341,F,SPANISH (DO NOT USE),Hispanic,9967,
9463,1050341,M,WHITE,White,,
9539,1050341,F,BLACK,Black,12507,
8967,1050351,M,WHITE,White,35.00,
9697,1050382,M,WHITE,White,,
1746,1050389,M,BLACK,Black,19037,
3236,1050389,M,BLACK,Black,19629,
6915,1050389,M,SPANISH (DO NOT USE),Hispanic,16884,
1540,1050402,F,SPANISH (DO NOT USE),Hispanic,18690,
5105,1050402,F,WHITE,White,6810,
3407,1050421,M,WHITE,White,1914,
8875,1050421,F,SPANISH (DO NOT USE),Hispanic,9967,
9139,1050421,M,BLACK,Black,17173,
9261,1050421,F,WHITE,White,5376,
9463,1050421,M,WHITE,White,,
868,1050425,M,BLACK,Black,2874,
4066,1050431,M,WHITE,White,4871,
7728,1050448,M,WHITE,White,5170,
190,1050498,M,BLACK,Black,3712,
301,1050498,F,ASIAN/PACIFIC ISLANDER,Asian,10090,
980,1050498,M,SPANISH (DO NOT USE),Hispanic,10719,
1603,1050498,M,BLACK,Black,15389,
2577,1050498,M,BLACK,Black,18820,
3705,1050498,M,WHITE,White,19010,
4044,1050498,M,BLACK,Black,18613,
4379,1050498,M,BLACK,Black,14934,
4409,1050498,M,BLACK,Black,6176,
6259,1050498,F,BLACK,Black,16917,
6356,1050498,F,BLACK,Black,9752,
8932,1050498,M,SPANISH (DO NOT USE),Hispanic,17176,
9244,1050498,F,BLACK,Black,,
9271,1050498,F,BLACK,Black,10595,
9619,1050498,M,BLACK,Black,,
817,1050502,M,BLACK,Black,2235,
9398,1050502,M,BLACK,Black,,
7730,1050553,M,WHITE,White,18912,
4975,1050573,M,WHITE,White,9216,
9504,1050573,M,ASIAN/PACIFIC ISLANDER,Asian,4472,
7165,1050599,M,SPANISH (DO NOT USE),Hispanic,19663,
2807,1050606,M,BLACK,Black,12486,
6131,1050606,M,BLACK,Black,5963,
0,1050621,M,WHITE,White,,
8973,1050623,F,BLACK,Black,6460,
9013,1050623,M,BLACK,Black,,
9531,1050637,F,WHITE,White,13585,
9673,1050637,F,BLACK,Black,13224,
623,1050653,F,WHITE,White,2413,
4535,1050653,F,WHITE,White,16761,
6283,1050653,M,WHITE,White,20428,
3060,1050657,M,WHITE,White,4634,
8297,1050657,M,WHITE,White,13025,
5249,1050671,M,SPANISH (DO NOT USE),Hispanic,17965,
9014,1050671,M,WHITE,White,2378,
9468,1050692,M,BLACK,Black,,
2358,1050708,M,WHITE,White,2332,
6302,1050715,M,WHITE,White,20079,
9226,1050723,M,WHITE,White,15317,
9549,1050725,M,BLACK,Black,,
7733,1050750,M,WHITE,White,313,
9148,1050750,M,ASIAN/PACIFIC ISLANDER,Asian,11009,
891,1050759,M,WHITE,White,5515,
2449,1050784,M,SPANISH (DO NOT USE),Hispanic,4075,
2874,1050784,M,SPANISH (DO NOT USE),Hispanic,3160,
6235,1050787,M,BLACK,Black,1184,
9066,1050799,M,BLACK,Black,,
9561,1050866,M,WHITE,White,1881,
858,1050944,M,BLACK,Black,15857,
6069,1050944,M,ASIAN/PACIFIC ISLANDER,Asian,16482,
3118,1050949,F,WHITE,White,8739,
3984,1050949,M,WHITE,White,15272,
4667,1050949,M,SPANISH (DO NOT USE),Hispanic,9405,
5133,1050949,F,WHITE,White,13916,
7052,1050949,M,WHITE,White,2038,
8029,1050949,M,SPANISH (DO NOT USE),Hispanic,17963,
8215,1050949,M,SPANISH (DO NOT USE),Hispanic,7624,
9150,1050949,M,WHITE,White,5757,
5673,1050956,M,BLACK,Black,6622,
9618,1050956,M,WHITE,White,,
6117,1051016,M,BLACK,Black,11773,
6511,1051016,M,WHITE,White,7524,
8065,1051016,M,WHITE,White,5181,
9668,1051021,M,BLACK,Black,,
8889,1051026,F,WHITE,White,4285,
3389,1051030,M,WHITE,White,21119,
5925,1051044,M,SPANISH (DO NOT USE),Hispanic,2208,
2038,1051052,M,WHITE,White,4651,
7475,1051052,F,WHITE,White,10917,
9555,1051052,M,SPANISH (DO NOT USE),Hispanic,15654,
651,1051071,M,BLACK,Black,14590,
6433,1051081,M,ASIAN/PACIFIC ISLANDER,Asian,20215,
9614,1051081,F,WHITE,White,17796,
9672,1051081,F,BLACK,Black,,
9104,1051141,M,BLACK,Black,10780,
7526,1051149,M,WHITE,White,18332,
7670,1051149,M,WHITE,White,16662,
1623,1051158,M,BLACK,Black,1036,
6115,1051158,M,BLACK,Black,9206,
6327,1051158,M,BLACK,Black,15677,
4224,1051177,M,WHITE,White,13171,
8937,1051177,F,SPANISH (DO NOT USE),Hispanic,5296,
3909,1051214,M,SPANISH (DO NOT USE),Hispanic,10833,
9042,1051242,M,WHITE,White,7486,
64,1051248,F,SPANISH (DO NOT USE),Hispanic,13110,
7592,1051248,M,SPANISH (DO NOT USE),Hispanic,1711,
8984,1051267,F,WHITE,White,9673,
9471,1051292,F,WHITE,White,19304,
9568,1051292,M,WHITE,White,,
1052,1051295,F,WHITE,White,13374,
3598,1051295,F,AMER IND/ALASKAN NATIVE,Native American,9861,
4348,1051295,M,SPANISH (DO NOT USE),Hispanic,13954,
6551,1051295,M,SPANISH (DO NOT USE),Hispanic,3823,
2441,1051299,M,SPANISH (DO NOT USE),Hispanic,2129,
2994,1051299,M,BLACK,Black,18992,
9633,1051299,M,BLACK,Black,10010,
5487,1051325,M,WHITE,White,19715,
6080,1051325,M,WHITE,White,19983,
9041,1051325,F,WHITE,White,20144,
4531,1051346,M,BLACK,Black,10973,
2205,1051363,M,ASIAN/PACIFIC ISLANDER,Asian,12801,
7765,1051363,M,WHITE,White,1039,
8149,1051363,M,WHITE,White,7713,
9087,1051363,F,SPANISH (DO NOT USE),Hispanic,13705,
9245,1051382,M,WHITE,White,15011,
192,1051388,M,BLACK,Black,11348,
6698,1051388,F,BLACK,Black,15922,
1171,1051397,M,WHITE,White,191,
1721,1051415,M,WHITE,White,18890,
3827,1051415,M,SPANISH (DO NOT USE),Hispanic,20169,
5057,1051415,M,WHITE,White,18282,
582,1051452,M,WHITE,White,11126,
2627,1051452,M,WHITE,White,17815,
6907,1051525,F,BLACK,Black,5518,
491,1051587,F,BLACK,Black,15508,
363,1051616,M,WHITE,White,10237,
2343,1051616,M,SPANISH (DO NOT USE),Hispanic,12335,
4147,1051616,M,WHITE,White,17174,
6488,1051616,M,SPANISH (DO NOT USE),Hispanic,5796,
5556,1051680,F,WHITE,White,16999,
8926,1051706,F,BLACK,Black,18451,
9063,1051706,F,WHITE,White,15704,
9083,1051706,F,BLACK,Black,,
9294,1051706,F,BLACK,Black,,
9438,1051706,M,SPANISH (DO NOT USE),Hispanic,7277,
7946,1051708,M,BLACK,Black,13612,
9229,1051708,M,WHITE,White,6937,
9052,1051891,F,BLACK,Black,1584,
9070,1051891,F,WHITE,White,1429,
9524,1051891,F,BLACK,Black,,
9614,1051891,F,WHITE,White,17796,
6186,1051920,M,SPANISH (DO NOT USE),Hispanic,842,
4604,1051924,M,SPANISH (DO NOT USE),Hispanic,17819,
4818,1051924,M,SPANISH (DO NOT USE),Hispanic,19529,
5783,1051924,F,WHITE,White,2167,
7307,1051924,M,SPANISH (DO NOT USE),Hispanic,4939,
8999,1051924,M,WHITE,White,,
9472,1051924,F,BLACK,Black,10177,
9615,1051924,F,WHITE,White,18399,
1439,1051960,M,SPANISH (DO NOT USE),Hispanic,13373,
1204,1051976,M,WHITE,White,11321,
2434,1051976,F,WHITE,White,2682,
5122,1051976,M,WHITE,White,17397,
5835,1051976,F,WHITE,White,14742,
6092,1051976,M,WHITE,White,16419,
6415,1051976,M,WHITE,White,3881,
9516,1051976,M,WHITE,White,235,
9416,1051977,F,BLACK,Black,13019,
0,1051984,M,SPANISH (DO NOT USE),Hispanic,,
3467,1051988,F,BLACK,Black,9123,
7241,1052022,M,WHITE,White,897,
2466,1052025,M,WHITE,White,10613,
9186,1052025,M,SPANISH (DO NOT USE),Hispanic,,
4095,1052034,M,ASIAN/PACIFIC ISLANDER,Asian,15749,
3427,1052043,M,WHITE,White,20753,
6479,1052056,M,WHITE,White,1305,
6479,1052058,M,WHITE,White,1305,
8810,1052063,M,SPANISH (DO NOT USE),Hispanic,18438,
5676,1052068,M,BLACK,Black,8581,
148,1052083,M,WHITE,White,11287,
1646,1052083,M,SPANISH (DO NOT USE),Hispanic,15933,
9026,1052083,M,WHITE,White,,
878,1052103,M,WHITE,White,10976,
4074,1052147,F,WHITE,White,8733,
9014,1052155,M,WHITE,White,2378,
9547,1052155,F,WHITE,White,,
9548,1052155,F,WHITE,White,17257,
2712,1052183,M,SPANISH (DO NOT USE),Hispanic,14970,
3044,1052183,M,BLACK,Black,8953,
8327,1052183,M,WHITE,White,16518,
623,1052200,F,WHITE,White,2413,
2513,1052200,F,BLACK,Black,2296,
8392,1052200,F,WHITE,White,7379,
9149,1052200,F,WHITE,White,13020,
9269,1052200,F,BLACK,Black,3053,
8143,1052207,M,WHITE,White,1941,
9695,1052207,F,WHITE,White,12363,
9549,1052214,M,BLACK,Black,,
9192,1052216,F,BLACK,Black,12616,
8466,1052220,M,BLACK,Black,5373,
9339,1052223,M,UNKNOWN,Unknown,,
6295,1052237,M,BLACK,Black,14650,
8547,1052237,M,BLACK,Black,8589,
9051,1052237,M,ASIAN/PACIFIC ISLANDER,Asian,18336,
6368,1052250,M,WHITE,White,8661,
621,1052253,M,ASIAN/PACIFIC ISLANDER,Asian,15875,
764,1052253,M,WHITE,White,12656,
1717,1052253,M,WHITE,White,9118,
1881,1052253,M,WHITE,White,14208,
1973,1052253,M,ASIAN/PACIFIC ISLANDER,Asian,1582,
3710,1052253,M,WHITE,White,18308,
4759,1052253,M,WHITE,White,7343,
6636,1052253,M,SPANISH (DO NOT USE),Hispanic,9456,
7319,1052253,M,WHITE,White,15746,
7584,1052253,M,WHITE,White,15675,
8207,1052253,M,WHITE,White,9031,
950,1052258,M,BLACK,Black,6227,
6038,1052258,M,WHITE,White,2107,
7487,1052258,M,WHITE,White,807,
7113,1052266,M,ASIAN/PACIFIC ISLANDER,Asian,20400,
7814,1052267,F,WHITE,White,14489,
889,1052274,F,BLACK,Black,9784,
1371,1052274,M,BLACK,Black,11554,
2032,1052291,M,WHITE,White,1244,
9217,1052291,M,WHITE,White,21379,
1697,1052315,M,ASIAN/PACIFIC ISLANDER,Asian,1899,
2537,1052315,M,WHITE,White,1381,
4224,1052315,M,WHITE,White,13171,
8123,1052315,M,WHITE,White,3158,
8937,1052315,F,SPANISH (DO NOT USE),Hispanic,5296,
2845,1052329,M,WHITE,White,470,
150,1052351,M,SPANISH (DO NOT USE),Hispanic,1722,
6201,1052351,M,SPANISH (DO NOT USE),Hispanic,16100,
968,1052405,F,WHITE,White,8582,
7346,1052435,M,BLACK,Black,9810,
9463,1052444,M,WHITE,White,,
8929,1052450,M,SPANISH (DO NOT USE),Hispanic,,
9295,1052450,M,BLACK,Black,,
2284,1052475,F,SPANISH (DO NOT USE),Hispanic,18580,
3771,1052475,M,WHITE,White,8985,
3960,1052475,M,WHITE,White,15495,
5804,1052475,F,WHITE,White,15570,
6417,1052475,M,WHITE,White,1348,
6828,1052475,F,WHITE,White,3102,
6933,1052475,F,SPANISH (DO NOT USE),Hispanic,13789,
9172,1052475,M,WHITE,White,7759,
9231,1052475,M,WHITE,White,12319,
9238,1052475,F,WHITE,White,,
9322,1052475,F,WHITE,White,,
9637,1052475,F,WHITE,White,19178,
9082,1052486,F,BLACK,Black,14523,
9348,1052486,M,BLACK,Black,,
8422,1052509,M,WHITE,White,1552,
8600,1052509,M,WHITE,White,3047,
605,1052510,M,SPANISH (DO NOT USE),Hispanic,794,
3980,1052510,M,WHITE,White,14405,
4212,1052510,M,WHITE,White,8559,
2548,1052517,M,WHITE,White,20814,
3781,1052517,F,BLACK,Black,17652,
5909,1052517,M,SPANISH (DO NOT USE),Hispanic,21027,
8535,1052517,M,BLACK,Black,10887,
704,1052529,M,BLACK,Black,14687,
1033,1052529,M,SPANISH (DO NOT USE),Hispanic,7168,
4523,1052529,M,AMER IND/ALASKAN NATIVE,Native American,19126,
5054,1052529,M,WHITE,White,15902,
2647,1052555,F,WHITE,White,6177,
4113,1052555,M,WHITE,White,1861,
3547,1052561,M,BLACK,Black,9883,
9251,1052565,M,SPANISH (DO NOT USE),Hispanic,,
9518,1052565,M,WHITE,White,11732,
9137,1052566,M,BLACK,Black,2309,
1439,1052591,M,SPANISH (DO NOT USE),Hispanic,13373,
4581,1052591,M,SPANISH (DO NOT USE),Hispanic,2360,
7111,1052591,M,WHITE,White,6787,
46,1052600,F,WHITE,White,2689,
0,1052624,M,WHITE,White,,
9561,1052626,M,WHITE,White,1881,
3567,1052627,M,BLACK,Black,13126,
345,1052673,M,BLACK,Black,12444,
3088,1052691,F,BLACK,Black,14130,
5982,1052691,M,WHITE,White,945,
9347,1052691,M,BLACK,Black,1767,
3169,1052692,M,WHITE,White,3591,
9463,1052695,M,WHITE,White,,
9611,1052708,M,WHITE,White,,
4133,1052722,M,WHITE,White,19283,
3952,1052735,M,WHITE,White,16574,
5872,1052735,M,SPANISH (DO NOT USE),Hispanic,7630,
6073,1052735,F,BLACK,Black,9208,
7724,1052746,M,WHITE,White,4017,
2953,1052769,M,WHITE,White,11269,
4457,1052769,M,WHITE,White,6845,
5835,1052769,F,WHITE,White,14742,
5991,1052769,M,WHITE,White,10051,
7249,1052769,F,WHITE,White,11291,
966,1052776,M,WHITE,White,3505,
1645,1052776,M,SPANISH (DO NOT USE),Hispanic,17479,
4448,1052776,M,WHITE,White,4298,
4854,1052776,M,WHITE,White,14313,
5043,1052776,M,WHITE,White,18856,
6199,1052776,M,SPANISH (DO NOT USE),Hispanic,4463,
9010,1052776,M,WHITE,White,18204,
8286,1052807,F,SPANISH (DO NOT USE),Hispanic,1078,
671,1052813,M,BLACK,Black,4214,
4111,1052813,M,WHITE,White,1120,
9303,1052861,M,WHITE,White,19329,
3984,1052880,M,WHITE,White,15272,
8969,1052881,F,BLACK,Black,19155,
8712,1052884,M,BLACK,Black,8442,
3928,1052896,M,WHITE,White,16348,
4882,1052896,M,SPANISH (DO NOT USE),Hispanic,14519,
8138,1052896,M,WHITE,White,1615,
8851,1052903,M,WHITE,White,10076,
8946,1052903,M,SPANISH (DO NOT USE),Hispanic,8182,
9651,1052910,M,BLACK,Black,,
5251,1052915,M,BLACK,Black,12547,
5915,1052915,M,WHITE,White,8954,
6164,1052915,M,BLACK,Black,1937,
5117,1052932,M,ASIAN/PACIFIC ISLANDER,Asian,7223,
252,1052936,M,BLACK,Black,20083,
3833,1052936,M,BLACK,Black,10864,
9011,1052936,M,BLACK,Black,8097,
6507,1052945,M,WHITE,White,5879,
773,1052970,M,BLACK,Black,16062,
1756,1052970,M,SPANISH (DO NOT USE),Hispanic,11842,
2178,1052970,M,WHITE,White,4181,
4302,1052970,M,WHITE,White,15609,
4410,1052970,M,WHITE,White,15949,
6075,1052970,M,AMER IND/ALASKAN NATIVE,Native American,5000,
6577,1052970,M,WHITE,White,10229,
7515,1052970,M,BLACK,Black,16387,
9248,1052970,M,WHITE,White,,
9427,1052970,M,SPANISH (DO NOT USE),Hispanic,196,
9435,1052970,M,BLACK,Black,14020,
9511,1052970,M,SPANISH (DO NOT USE),Hispanic,,
221,1052981,M,BLACK,Black,6224,
1254,1052981,M,BLACK,Black,21313,
8685,1052981,F,BLACK,Black,16587,
9168,1052981,M,WHITE,White,1547,
9252,1052981,M,WHITE HISPANIC,White/Hispanic,11216,
2284,1052983,F,SPANISH (DO NOT USE),Hispanic,18580,
6728,1052983,M,WHITE,White,4619,
4109,1052999,M,WHITE,White,18362,
8816,1053009,M,BLACK,Black,17939,
9091,1053041,M,SPANISH (DO NOT USE),Hispanic,5587,
4318,1053081,M,WHITE,White,1847,
9593,1053081,F,SPANISH (DO NOT USE),Hispanic,2275,
5946,1053112,M,SPANISH (DO NOT USE),Hispanic,15448,
3438,1053134,M,WHITE,White,4917,
9705,1053134,F,WHITE,White,15918,
882,1053142,M,BLACK,Black,4748,
7826,1053147,F,SPANISH (DO NOT USE),Hispanic,4159,
8065,1053147,M,WHITE,White,5181,
68,1053154,M,SPANISH (DO NOT USE),Hispanic,14254,
5595,1053154,M,WHITE,White,19416,
6549,1053154,F,SPANISH (DO NOT USE),Hispanic,17113,
1308,1053187,F,WHITE,White,16016,
9253,1053208,M,SPANISH (DO NOT USE),Hispanic,,
3035,1053214,M,BLACK,Black,17708,
3158,1053214,F,BLACK,Black,12141,
4638,1053214,M,WHITE,White,11522,
8277,1053214,M,SPANISH (DO NOT USE),Hispanic,19469,
9662,1053214,M,BLACK,Black,,
635,1053238,M,WHITE,White,20288,
9284,1053248,F,BLACK,Black,13135,
1361,1053288,M,BLACK,Black,11299,
1518,1053317,M,BLACK,Black,5564,
8500,1053317,M,BLACK,Black,9265,
9341,1053324,M,SPANISH (DO NOT USE),Hispanic,19294,
9590,1053336,M,WHITE,White,,
459,1053341,M,WHITE HISPANIC,White/Hispanic,15790,
1921,1053341,M,SPANISH (DO NOT USE),Hispanic,9518,
4615,1053341,M,SPANISH (DO NOT USE),Hispanic,12573,
1466,1053351,M,WHITE,White,18863,
3169,1053351,M,WHITE,White,3591,
4024,1053362,M,WHITE,White,7462,
212,1053378,M,WHITE,White,16678,
5966,1053378,M,SPANISH (DO NOT USE),Hispanic,3997,
8102,1053381,M,WHITE,White,3074,
8171,1053385,F,SPANISH (DO NOT USE),Hispanic,8118,
9012,1053385,M,BLACK,Black,,
4758,1053410,M,WHITE,White,17438,
5071,1053410,M,BLACK,Black,2425,
6015,1053410,M,SPANISH (DO NOT USE),Hispanic,17521,
9411,1053421,F,WHITE,White,9484,
2098,1053432,M,WHITE,White,1726,
5861,1053472,F,BLACK,Black,2455,
3742,1053473,M,WHITE,White,19144,
4239,1053473,M,WHITE,White,15874,
803,1053475,M,WHITE,White,15348,
4730,1053475,F,ASIAN/PACIFIC ISLANDER,Asian,11696,
8348,1053488,M,WHITE,White,10600,
9700,1053488,M,WHITE,White,,
3087,1053498,M,WHITE,White,16228,
5816,1053498,M,WHITE,White,1522,
7277,1053498,M,WHITE,White,9207,
7687,1053498,M,WHITE,White,1980,
3224,1053502,M,BLACK,Black,14236,
3300,1053509,M,WHITE,White,410,
4322,1053509,F,WHITE,White,494,
9024,1053509,M,WHITE,White,11982,
6185,1053526,M,SPANISH (DO NOT USE),Hispanic,15624,
9457,1053526,M,WHITE,White,,
9643,1053526,M,SPANISH (DO NOT USE),Hispanic,17801,
7207,1053545,F,BLACK,Black,15769,
3705,1053546,M,WHITE,White,19010,
782,1053563,M,WHITE,White,6491,
5809,1053563,F,WHITE,White,16499,
923,1053571,F,SPANISH (DO NOT USE),Hispanic,10915,
1131,1053571,M,WHITE,White,20356,
1312,1053571,F,WHITE,White,5974,
3469,1053571,M,WHITE,White,1405,
8948,1053591,M,WHITE,White,,
1209,1053637,M,WHITE,White,3274,
7747,1053637,M,WHITE,White,8893,
5251,1053649,M,BLACK,Black,12547,
6164,1053649,M,BLACK,Black,1937,
9166,1053695,F,WHITE,White,,
1222,1053716,M,SPANISH (DO NOT USE),Hispanic,12569,
2540,1053716,M,WHITE,White,11772,
7478,1053716,M,WHITE,White,1378,
8033,1053716,M,SPANISH (DO NOT USE),Hispanic,2995,
8972,1053716,M,WHITE,White,20029,
3206,1053725,F,BLACK,Black,3828,
9270,1053725,F,BLACK,Black,5379,
9572,1053725,F,BLACK,Black,,
3144,1053767,M,WHITE,White,8110,
3985,1053767,M,WHITE,White,13621,
5080,1053767,M,WHITE,White,1027,
7645,1053767,F,WHITE,White,19530,
9305,1053767,M,ASIAN/PACIFIC ISLANDER,Asian,9705,
9258,1053775,M,BLACK,Black,1901,
776,1053784,M,WHITE,White,1407,
4170,1053784,M,WHITE,White,8017,
8780,1053784,F,BLACK,Black,1939,
9378,1053784,M,SPANISH (DO NOT USE),Hispanic,9882,
9403,1053784,M,SPANISH (DO NOT USE),Hispanic,12679,
9501,1053784,M,BLACK,Black,19561,
37,1053791,M,BLACK,Black,11786,
8581,1053791,M,BLACK,Black,8577,
2331,1053821,F,WHITE,White,16295,
4802,1053821,M,WHITE,White,1999,
233,1053830,M,WHITE HISPANIC,White/Hispanic,11823,
3219,1053830,M,BLACK,Black,10207,
4536,1053830,M,WHITE,White,18818,
5814,1053830,M,WHITE,White,1115,
5896,1053830,M,WHITE,White,18757,
9628,1053830,M,WHITE,White,2709,
0,1053923,M,BLACK,Black,,
9613,1053927,M,BLACK,Black,11427,
415,1053929,F,BLACK,Black,15525,
1156,1053929,M,BLACK,Black,18489,
1803,1053929,M,SPANISH (DO NOT USE),Hispanic,10009,
3339,1053929,M,SPANISH (DO NOT USE),Hispanic,9645,
3462,1053929,M,BLACK,Black,16049,
3795,1053929,M,BLACK,Black,14442,
4942,1053929,M,BLACK,Black,3891,
5383,1053929,M,WHITE HISPANIC,White/Hispanic,7699,
5498,1053929,M,WHITE,White,5952,
5577,1053929,M,BLACK,Black,18003,
9331,1053929,M,WHITE,White,7648,
9559,1053929,M,WHITE,White,3440,
341,1053942,M,WHITE,White,12697,
6537,1053942,M,SPANISH (DO NOT USE),Hispanic,12261,
7560,1053942,M,WHITE,White,10259,
1579,1053946,M,BLACK,Black,12211,
6840,1053946,M,BLACK,Black,7116,
9230,1053947,F,WHITE,White,9463,
2415,1054001,M,BLACK,Black,12037,
7278,1054013,M,WHITE,White,19163,
505,1054023,M,BLACK,Black,16561,
1122,1054023,M,SPANISH (DO NOT USE),Hispanic,15333,
6503,1054023,M,WHITE,White,1956,
9204,1054024,M,SPANISH (DO NOT USE),Hispanic,19027,
5727,1054028,F,BLACK,Black,5511,
7411,1054028,F,BLACK,Black,3378,
7392,1054039,M,WHITE,White,10169,
8143,1054045,M,WHITE,White,1941,
3696,1054048,M,WHITE,White,15505,
2751,1054063,M,WHITE,White,1399,
7750,1054063,F,WHITE,White,2657,
9338,1054063,F,BLACK,Black,18411,
9552,1054080,M,WHITE,White,1230,
9560,1054080,M,WHITE,White,,
9141,1054141,M,WHITE,White,,
2991,1054178,F,WHITE,White,4168,
7752,1054178,F,WHITE,White,16466,
9394,1054178,M,WHITE,White,,
5954,1054189,F,SPANISH (DO NOT USE),Hispanic,18551,
9505,1054189,F,WHITE,White,3979,
7506,1054215,F,WHITE,White,3040,
1952,1054258,M,WHITE,White,2804,
6207,1054259,F,SPANISH (DO NOT USE),Hispanic,16294,
268,1054265,M,WHITE,White,1907,
1898,1054265,M,ASIAN/PACIFIC ISLANDER,Asian,10409,
3984,1054265,M,WHITE,White,15272,
5110,1054265,M,WHITE,White,6850,
5730,1054265,M,ASIAN/PACIFIC ISLANDER,Asian,19570,
6444,1054265,M,WHITE,White,5209,
9015,1054315,F,BLACK,Black,,
6280,1054333,M,WHITE,White,2278,
6830,1054347,F,WHITE,White,335,
